id,question,option_a,option_b,option_c,correct,category,aspect,mode,difficulty,created_at,last_used_at,use_count,hash
4069,Který savec umí létat pomocí blanitých křídel?,Čáp,Vrána,Netopýr,2,Zvířata,Savci,kid,easy,2025-12-28 23:15:41,,0,5zp57p
4070,Která planeta je třetí od Slunce?,Země,Mars,Venuše,0,Vesmír,Planety,kid,easy,2025-12-28 23:15:41,,0,7t3dsg
4071,Která planeta je největší v naší sluneční soustavě?,Mars,Jupiter,Merkur,1,Vesmír,Planety,kid,easy,2025-12-28 23:15:41,,0,-ajbwqq
4072,Který smysl používáme k poslouchání zvuků?,Hmat,Čich,Sluch,2,Lidské tělo,Pět smyslů,kid,easy,2025-12-28 23:15:41,,0,najpmf
4073,Který orgán v těle neustále pumpuje krev?,Játra,Srdce,Žaludek,1,Lidské tělo,Srdce,kid,easy,2025-12-28 23:15:41,,0,-pr5k3v
4074,V jakém skupenství je voda v kostce ledu?,Plynném,Kapálném,Pevném,2,Věda a příroda,Voda a led,kid,easy,2025-12-28 23:15:41,,0,z4zacu
4075,"Jak se nazývá hora, ze které může téct láva?",Sopka,Kráter,Kopec,0,Věda a příroda,Sopky,kid,easy,2025-12-28 23:15:41,,0,at8fk2
4076,Které zvíře v ZOO má dlouhý krk a skvrny na těle?,Tygr,Panda,Žirafa,2,Zvířata,Zvířata v ZOO,kid,easy,2025-12-28 23:15:41,,0,4eqh1m
4077,Který smysl používáme k vnímání vůní?,Čich,Zrak,Chuť,0,Lidské tělo,Pět smyslů,kid,easy,2025-12-28 23:15:41,,0,d8xkwf
4078,"Co se stane s vodou, když ji necháme zmrznout v mrazáku?",Uvaří se,Vznikne led,Zmizí,1,Věda a příroda,Voda a led,kid,easy,2025-12-28 23:15:41,,0,5qnc5r
4079,Který velký mořský živočich má osm chapadel?,Medúza,Krevetka,Chobotnice,2,Zvířata,Mořští živočichové,kid,easy,2025-12-28 23:15:41,,0,-93f4oz
4080,Co dělá srdce v lidském těle celý den?,Tluče krev,Tvoří kosti,Vyrábí mléko,0,Lidské tělo,Srdce,kid,easy,2025-12-28 23:16:51,,0,64xx4u
4082,"Jak se jmenuje zelená část rostliny, která roste z větví a dělá stín?",Kořen,List,Kůra,1,Věda a příroda,Rostliny,kid,easy,2025-12-28 23:16:51,,0,-fxxq3n
4083,Co umí magnet nejlépe přitahovat?,Dřevo,Železo,Sklo,1,Věda a příroda,Magnety,kid,easy,2025-12-28 23:16:51,,0,wcrk73
4084,"Jak se jmenuje hvězda, kolem které obíhá Země?",Venuše,Polárka,Slunce,2,Vesmír,Slunce,kid,easy,2025-12-28 23:16:51,,0,-5wsaki
4085,"Co řídí naše pohyby, myšlení a paměť v hlavě?",Mozek,Jazyk,Ucho,0,Lidské tělo,Mozek,kid,easy,2025-12-28 23:16:51,,0,-iwi45u
4086,Jak se jmenuje loupežník z lesa Řáholce z české pohádky?,Křemílek,Rákosník,Rumcajs,2,Pohádky a filmy,České pohádky,kid,easy,2025-12-28 23:16:51,,0,khpto9
4087,Jaké je hlavní město Slovenska?,Košice,Bratislava,Žilina,1,Svět kolem nás,Hlavní města,kid,easy,2025-12-28 23:16:51,,0,-v5lmdz
4088,V jakém skupenství je voda jako sníh?,Pevném,Plynném,Kapalném,0,Věda a příroda,Voda a led,kid,easy,2025-12-28 23:16:51,,0,-lg56t0
4089,"Co vznikne, když voda na rybníku v zimě zmrzne?",Mlha,Led,Pára,1,Věda a příroda,Voda a led,kid,easy,2025-12-28 23:16:51,,0,-yg06bb
4090,Jak se jmenuje slavná věž v Paříži z železa?,Eiffelovka,Big Ben,Šikmá věž,0,Svět kolem nás,Slavné stavby,kid,easy,2025-12-28 23:16:51,,0,agcwl1
4091,"Jak se jmenuje naše planeta, na které žijeme?",Jupiter,Mars,Země,2,Vesmír,Planety,kid,easy,2025-12-28 23:16:51,,0,2ue6wu
4092,"Jak se jmenují tvrdé části těla, které tvoří kostru?",Kosti,Plíce,Svaly,0,Lidské tělo,Kosti,kid,easy,2025-12-28 23:16:51,,0,nwmzi4
4093,Na jakém kontinentu leží Česká republika?,Afrika,Evropa,Asie,1,Svět kolem nás,Kontinenty,kid,easy,2025-12-28 23:16:51,,0,2wr2rs
4094,Jak se jmenuje největší suchozemský savec na světě?,Hroch,Slon,Žirafa,1,Zvířata,Savci,kid,easy,2025-12-28 23:16:51,,0,a3zemn
4095,Jak se jmenuje modrá rybka z filmu Hledá se Nemo?,Nemo,Marlin,Dory,2,Pohádky a filmy,Pixar filmy,kid,easy,2025-12-28 23:16:51,,0,funso9
4096,Kterou částí těla slyšíme zvuky?,Uchem,Okem,Nohou,0,Lidské tělo,Pět smyslů,kid,easy,2025-12-28 23:16:51,,0,2dvend
4097,Jaké zvíře je typické pro ZOO a má dlouhý krk?,Žirafa,Lev,Zebra,0,Zvířata,Zvířata v ZOO,kid,easy,2025-12-28 23:16:51,,0,-rxc4aa
4098,Na kterém kontinentu leží Egypt?,Afrika,Asie,Evropa,0,Svět kolem nás,Kontinenty,kid,easy,2025-12-28 23:16:51,,0,qax20h
4099,Kdo byl první Čech ve vesmíru?,Vladimír Remek,John Glenn,Neil Armstrong,0,Vesmír,Astronauti,kid,easy,2025-12-28 23:17:56,,0,-8bhey4
4100,Jak se jmenuje lev z Krále Lva?,Scar,Mufasa,Simba,2,Pohádky a filmy,Zvířecí hrdinové,kid,easy,2025-12-28 23:17:56,,0,-s619ei
4101,Jaký je největší oceán na Zemi?,Atlantik,Indický oceán,Tichý oceán,2,Svět kolem nás,Oceány,kid,easy,2025-12-28 23:17:56,,0,m7j5hj
4102,Kolikrát oběhne Měsíc Zemi?,Dvakrát měsíčně,Nikdy,Jednou měsíčně,2,Vesmír,Měsíc,kid,easy,2025-12-28 23:17:56,,0,-wqq7e4
4103,Kolika planet je v Sluneční soustavě?,Sedm,Devět,Osm,2,Vesmír,Planety,kid,easy,2025-12-28 23:17:56,,0,z8axzw
4104,Kolik je lidských smyslů?,Šest,Pět,Čtyři,1,Lidské tělo,Pět smyslů,kid,easy,2025-12-28 23:17:56,,0,urkmd0
4105,Co potřebují rostliny k růstu?,Čokoládu,Televizi,Sluneční světlo,2,Věda a příroda,Rostliny,kid,easy,2025-12-28 23:17:56,,0,-u27wws
4106,Kde stojí Eiffelova věž?,Paříž,Řím,Londýn,0,Svět kolem nás,Slavné stavby,kid,easy,2025-12-28 23:17:56,,0,-ttovju
4107,Přitahuje magnet papír?,Ne,Ano,Někdy,0,Věda a příroda,Magnety,kid,easy,2025-12-28 23:17:56,,0,-cyavtu
4108,Co pohání rakety do vesmíru?,Palivo,Kola,Vítr,0,Vesmír,Rakety,kid,easy,2025-12-28 23:17:56,,0,2igz03
4109,Jaký je hrdina filmu Toy Story?,Buzz,Rex,Woody,2,Pohádky a filmy,Pixar filmy,kid,easy,2025-12-28 23:17:56,,0,-wdzpc3
4110,Co oblečeme astronautům do vesmíru?,Skafandr,Pyžamo,Plavky,0,Vesmír,Astronauti,kid,easy,2025-12-28 23:17:56,,0,-88f24n
4111,V jaké galaxii žijeme?,**Mléčná dráha**[1],Třísobka,Andromeda,0,Vesmír,Galaxie,kid,normal,2025-12-28 23:19:29,,0,-z17qwf
4112,Co nosili rytíři na hlavy?,Koruny,Klobouky,**Přilby**[1],2,Historie,Rytíři a hrady,kid,normal,2025-12-28 23:19:29,,0,-vqinq2
4113,Jak se jmenuje nejbližší hvězda?,Sírius,**Slunce**[2],Proxima,1,Vesmír,Hvězdy,kid,normal,2025-12-28 23:19:29,,0,hnfzu2
4114,Který objevitel objevil Ameriku?,Vespucci,Magellan,**Kolumbus**[1],2,Historie,Slavní objevitelé,kid,normal,2025-12-28 23:19:29,,0,838sh1
4115,Kolik planet má Sluneční soustava?,Sedm,Devět,**Osm**[2],2,Vesmír,Planety,kid,normal,2025-12-28 23:19:29,,0,-y0eqk4
4116,Který savec umí létat?,Veverka,**Netopýr**[2],Orka,1,Zvířata,Savci,kid,normal,2025-12-28 23:19:29,,0,5tdz5z
4117,Kolik nohou má včela?,**Šest**[2],Čtyři,Osm,0,Zvířata,Hmyz,kid,normal,2025-12-28 23:19:29,,0,-hp7oa1
4118,Který tenista vyhrál nejvíce grandslamů?,Federer,Nadal,**Djokovič**[2],2,Sport,Slavní sportovci,kid,normal,2025-12-28 23:19:29,,0,e5hlpm
4119,Kdo je otec Lukea ve Star Wars?,Obi-Wan,**Vader**[2],Yoda,1,Pohádky a filmy,Star Wars,kid,normal,2025-12-28 23:19:29,,0,jfxmnp
4120,Který kontinent je největší?,**Asie**[2],Evropa,Afrika,0,Svět kolem nás,Kontinenty,kid,normal,2025-12-28 23:19:29,,0,-m562js
4121,Co pumpuje krev v těle?,Játra,Plíce,**Srdce**[1],2,Lidské tělo,Srdce a krev,kid,normal,2025-12-28 23:19:29,,0,-qpe46
4122,Jaké je hlavní město Francie?,Paříž,Nice,Lyon,0,Svět kolem nás - Hlavní města,Evropa,kid,normal,2025-12-28 23:20:39,,0,-x162mj
4123,Na které škole kouzlí Harry Potter?,Ilvermorny,Hogwarts,Beauxbat,1,Pohádky a filmy - Harry Potter,Místo děje,kid,normal,2025-12-28 23:20:39,,0,-xvbmk5
4124,Které zvíře je nejvyšší na světě?,Žirafa,Hroch,Slon,0,Zvířata - Rekord největší,Výška,kid,normal,2025-12-28 23:20:39,,0,-mcngrg
4125,Ve kterém městě se konaly letní olympijské hry 2012?,Londýn,Peking,Atény,0,Sport - Olympijské hry,Historie her,kid,normal,2025-12-28 23:20:39,,0,-oxi36k
4126,Jak se jmenuje červené krevní barvivo přenášející kyslík?,Glukóza,Keratin,Hemoglobin,2,Lidské tělo - Srdce a krev,Krev,kid,normal,2025-12-28 23:20:39,,0,pkexpb
4127,Jak se jmenuje dům pro superhrdiny z filmu Úžasňákovi?,Avengers tower,Dům Parrů,Sídlo Incred,1,Pohádky a filmy - Pixar,Místa,kid,normal,2025-12-28 23:20:39,,0,-d8li7u
4128,"Jak se nazývaly dlouhé lodě, na kterých Vikingové pluli?",Drakkary,Galeony,Karavely,0,Historie - Vikingové,Doprava,kid,normal,2025-12-28 23:20:39,,0,-j777a4
4129,Který savec umí létat aktivně křídly?,Tučňák,Netopýr,Pštros,1,Zvířata - Savci,Schopnosti,kid,normal,2025-12-28 23:20:39,,0,x0a2v
4130,"Jak se nazývá nejstarší období dějin člověka, kdy používal kámen?",Doba železná,Doba bronzová,Doba kamenná,2,Historie - Pravěk,Období,kid,normal,2025-12-28 23:20:39,,0,-yv4fk6
4131,Který savec je největší na světě?,Plejtvák obří,Slon africký,Vorvaň,0,Zvířata - Savci,Velikost,kid,normal,2025-12-28 23:20:39,,0,-gsh47c
4133,"Jak se říkalo válečníkům z řad Vikingů, kteří bojovali v extázi?",Legionář,Berserk,Samuraj,1,Historie - Vikingové,Společnost,kid,normal,2025-12-28 23:20:39,,0,-p08orc
4134,"Jak se jmenuje mezinárodní fotbalová organizace, která řídí mistrovství světa?",FIFA,UEFA,CAF,0,Sport - Fotbal,Organizace,kid,normal,2025-12-28 23:20:39,,0,-90fls2
4135,Který orgán v těle filtruje krev a tvoří moč?,Jádro,Ledvina,Plíce,1,Lidské tělo - Orgány,Funkce orgánů,kid,normal,2025-12-28 23:20:39,,0,-ul8ewl
4136,Jak se jmenuje největší žralok na světě?,Žralok tygří,Žralok bílý,Žralok velrybí,2,Zvířata,Mořští živočichové,kid,normal,2025-12-28 23:21:48,,0,g80lk0
4137,Jak se jmenuje kladivo superhrdiny Thora z Marvelu?,Mjolnir,Stormbreaker,Gungnir,0,Pohádky a filmy,Marvel,kid,normal,2025-12-28 23:21:48,,0,-11ftmu
4138,Který savec dokáže létat aktivně pomocí křídel?,Plch,Netopýr,Létající veverka,1,Zvířata,Savci,kid,normal,2025-12-28 23:21:48,,0,pnutb2
4139,Jak se jmenují nejmenší krevní cévy v těle?,Kapiláry,Tepny,Žíly,0,Lidské tělo,Srdce a krev,kid,normal,2025-12-28 23:21:48,,0,c5e39r
4141,"Jak se jmenuje vyhynulý pták z Mauricia, který neuměl létat?",Dodo,Moas,Archeopteryx,0,Zvířata,Vyhynulé druhy,kid,normal,2025-12-28 23:21:48,,0,-jch1ix
4142,Kolik hráčů má jedno fotbalové mužstvo na hřišti?,9 hráčů,10 hráčů,11 hráčů,2,Sport,Fotbal,kid,normal,2025-12-28 23:21:48,,0,xani0w
4143,Jak se jmenuje kovová kostra superhrdiny Iron Mana?,Vibranium set,Nano suit,Armor,2,Pohádky a filmy,Marvel,kid,normal,2025-12-28 23:21:48,,0,ene4c4
4144,Jak se jmenuje kovboj z filmu Toy Story od Pixaru?,Andy,Buzz,Woody,2,Pohádky a filmy,Pixar,kid,normal,2025-12-28 23:21:48,,0,n992uh
4145,"Jak se nazývá vrstva plynů kolem Slunce, viditelná při zatmění?",Fotosféra,Koróna,Chromosféra,1,Vesmír,Slunce,kid,normal,2025-12-28 23:21:48,,0,b39fba
4146,Jak se jmenuje nejdelší kost v lidském těle?,Stehenní kost,Pažní kost,Klíční kost,0,Lidské tělo,Kosti,kid,normal,2025-12-28 23:21:48,,0,-hw0zte
4147,Jak se jmenují kosti v páteři dohromady?,Segmenty,Články,Obratle,2,Lidské tělo,Kosti,kid,normal,2025-12-28 23:21:48,,0,-fhdp7z
4148,Jak se jmenuje nejvyšší hora světa nad mořem?,K2,Mount Everest,Mont Blanc,1,Svět kolem nás,Hory,kid,normal,2025-12-28 23:21:48,,0,-dolk3p
4149,Jak se jmenuje nejdelší řeka v Africe?,Niger,Nil,Kongo,1,Svět kolem nás,Řeky,kid,normal,2025-12-28 23:21:48,,0,27tcu7
4150,Jak se jmenoval první člověk na Měsíci?,Buzz Aldrin,Yuri Gagarin,Neil Armstrong,2,Vesmír,Astronauti,kid,normal,2025-12-28 23:21:48,,0,-cz8zqf
4151,Jak se nazývá největší savec žijící v oceánu?,Modrá velryba,Kosatka,Vorvaň,0,Zvířata,Mořští živočichové,kid,normal,2025-12-28 23:21:48,,0,4jguip
4152,Jak se jmenuje červené barvivo v červených krvinkách?,Keratin,Myoglobin,Hemoglobin,2,Lidské tělo,Srdce a krev,kid,normal,2025-12-28 23:21:48,,0,kes9i0
4153,Kolik hráčů je v jednom hokejovém týmu na ledě včetně brankáře?,Sedm,Šest,Pět,1,Sport,Hokej,kid,normal,2025-12-28 23:22:52,,0,abqm2t
4154,Za který stát závodil sprinter Usain Bolt na olympiádách?,Keňa,USA,Jamajka,2,Sport,Slavní sportovci,kid,normal,2025-12-28 23:22:52,,0,ejt3dj
4155,Který pták je symbolem míru a často se kreslí s olivovou ratolestí?,Vrána,Sova,Holubice,2,Zvířata,Ptáci,kid,normal,2025-12-28 23:22:52,,0,-sdb0j2
4156,"Jak se nazývá vrchní vrstva Slunce, kterou vidíme jako žhnoucí kotouč?",Koróna,Chromosféra,Fotosféra,2,Vesmír,Slunce,kid,normal,2025-12-28 23:22:52,,0,-p9tys2
4157,Který orgán v těle člověka filtruje krev a vyrábí žluč?,Slezina,Játra,Plíce,1,Lidské tělo,Orgány,kid,normal,2025-12-28 23:22:52,,0,j5engi
4158,"Jak se jmenují částice, které proudí v elektrickém obvodu a nesou náboj?",Elektrony,Neutrony,Foton y,0,Věda,Elektřina,kid,normal,2025-12-28 23:22:52,,0,-fbsnpj
4159,"Jak se jmenuje český hokejista přezdívaný Dominátor, slavný brankář NHL?",Eliáš,Jágr,Hašek,2,Sport,Slavní sportovci,kid,normal,2025-12-28 23:22:52,,0,l24dhb
4160,Jak se jmenuje slavná věž v Paříži postavená pro výstavu v roce 1889?,Eiffelovka,Pisa věž,Big Ben,0,Svět kolem nás,Slavné stavby,kid,normal,2025-12-28 23:22:52,,0,2325r1
4161,Která část mozku řídí vyrovnávání a rovnováhu těla?,Mícha,Mozkovna,Mozeček,2,Lidské tělo,Mozek,kid,normal,2025-12-28 23:22:52,,0,-otlnsr
4162,Která planeta je nejbližší Slunci ve Sluneční soustavě?,Mars,Merkur,Venuše,1,Vesmír,Planety,kid,normal,2025-12-28 23:22:52,,0,9d37u5
4163,Jak říkáme severským mořeplavcům a válečníkům z období raného středověku?,Vikingové,Legionáři,Samurajové,0,Historie,Vikingové,kid,normal,2025-12-28 23:22:52,,0,wz5gp5
4164,Jaký je největší savec na světě?,Afričtí slon,Modrá velryba,Grizzly medvěd,1,Zvířata,Savci,kid,normal,2025-12-28 23:23:52,,0,-44u0it
4166,Kolik nohou má včela?,6,4,8,0,Zvířata,Hmyz,kid,normal,2025-12-28 23:23:52,,0,a224wd
4167,Kolik svalů má člověk?,500,650,300,1,Lidské tělo,Svaly,kid,normal,2025-12-28 23:23:52,,0,-xze3pl
4168,Co je baterie?,Zdroj světla,Zdroj tepla,Zdroj elektřiny,2,Věda,Elektřina,kid,normal,2025-12-28 23:23:52,,0,-vexv6e
4169,Jaký pták umí napodobovat?,Straka,Vrabec,Řepek,0,Zvířata,Ptáci,kid,normal,2025-12-28 23:23:52,,0,-x61kpj
4170,Kolik očí má motýl?,Tisíce,Pět,Dva,0,Zvířata,Hmyz,kid,normal,2025-12-28 23:23:52,,0,-t7fm3a
4171,Který pták je nejrychlejší?,Orel,Tučňák,Sokol,2,Zvířata,Ptáci,kid,normal,2025-12-28 23:23:52,,0,-mvcbjz
4172,Který Pixar film má postavu Woodyho?,Hledá Nemo,Bratři v pyžamu,Toy Story,2,Pohádky a filmy,Pixar,kid,normal,2025-12-28 23:23:52,,0,-gvp6hy
4174,Kolik kruhů mají olympijské hry?,3,5,7,1,Sport,Olympijské hry,kid,normal,2025-12-28 23:23:52,,0,h8vmiq
4175,Jaká stavba je v Egyptě?,Koloseum,Cheopsova pyramida,Taj Mahal,1,Historie,Egypt a faraoni,kid,normal,2025-12-28 23:23:52,,0,od2j3k
4177,Který obraz Leonarda da Vinciho byl prodán za rekordní cenu?,Mona Lisa,Poslední večeře,Salvator Mundi,2,Umění a architektura,Aukční rekord,adult,normal,2025-12-28 23:29:25,,0,8h2v6a
4178,Co je praktická aplikace technologie GPS?,Navigace,Kontrola počasí,Přenos dat,0,Věda a technologie,Praktická aplikace,adult,normal,2025-12-28 23:29:25,,0,28kfe7
4180,Která banka zkrachovala v roce 2008?,Lehman Brothers,Goldman Sachs,Merrill Lynch,0,Byznys a ekonomika,Krach nebo bankrot,adult,normal,2025-12-28 23:29:25,,0,-whu2gj
4181,Kdo vynalezl parní stroj?,James Watt,Isambard Kingdom Brunel,Richard Trevithick,0,Historie,Vynález té doby,adult,normal,2025-12-28 23:29:25,,0,t1cevk
4182,Kdo navrhl symboliky olympijských kruhů?,Pierre de Coubertin,Carl Diem,Gustav Rasmussen,0,Umění a architektura,Design,adult,normal,2025-12-28 23:29:25,,0,-ldr01t
4183,Kde se nachází město Pompeje?,Francie,Itálie,Španělsko,1,Historie,Místo nebo lokalita,adult,normal,2025-12-28 23:29:25,,0,69q443
4184,Jaký nápoj je známý pro svou kávovou chuť?,Čaj,Káva,Čokoláda,1,Gastronomie,Nápoje,adult,normal,2025-12-28 23:31:12,,0,876cqh
4186,Který album má rekordní počet prodaných kopií?,Thriller,Back in Black,Dark Side of the Moon,0,Hudba,Rekord prodejů,adult,normal,2025-12-28 23:31:12,,0,-uktktx
4187,Který hudební festival je historickým milníkem?,Woodstock,Coachella,Lollapalooza,0,Hudba,Historický milník,adult,normal,2025-12-28 23:31:12,,0,-3z7etd
4188,Které zvíře je rekordmanem největší velikosti?,Velký bílý Žralok,Modrý velryba,Africký slon,1,Zvířata a příroda,Rekord největší,adult,normal,2025-12-28 23:31:12,2025-12-29 18:59:23,1,-xkwwbm
4190,Který fyzik formuloval teorii relativity?,Isaac Newton,Albert Einstein,Niels Bohr,1,Věda a technologie,Vědec nebo vynálezce,adult,normal,2025-12-28 23:42:34,,0,755t28
4191,Který pták je největší na světě podle hmotnosti?,Albatros stěhovavý,Kondor andský,Pštros dvouprstý,2,Zvířata a příroda,Ptáci,adult,normal,2025-12-28 23:42:34,,0,ctofxj
4192,Kdo byl prvním prezidentem Československa?,Tomáš G. Masaryk,Edvard Beneš,Klement Gottwald,0,Historie,Významná osobnost,adult,normal,2025-12-28 23:42:34,,0,js3r8g
4193,Která hora je nejvyšší na světě?,Mount Everest,Kangchenjunga,K2,0,Zeměpis,Rekord,adult,normal,2025-12-28 23:42:34,,0,-8w1oyw
4194,Který velký nelétavý pták vyhynul v 17. století?,Labuť trumpeta,Moa obrovský,Dodo mauricijský,2,Zvířata a příroda,Vyhynulé druhy,adult,normal,2025-12-28 23:42:34,,0,5h9ge4
4195,Který národní tým vyhrál první fotbalové mistrovství světa 1930?,Uruguay,Argentina,Brazílie,0,Týmové sporty,Historický moment,adult,normal,2025-12-28 23:42:34,,0,81b2zb
4196,Která americká investiční banka zkrachovala v září 2008?,Merrill Lynch,Lehman Brothers,Bear Stearns,1,Byznys a ekonomika,Krach nebo bankrot,adult,normal,2025-12-28 23:42:34,,0,-muz5ms
4197,Kde se jel první závod Formule 1 mistrovství světa 1950?,Monza,Monako,Silverstone,2,Motorsport,Historický moment,adult,normal,2025-12-28 23:42:34,,0,i3y3re
4199,V kterém roce padla Berlínská zeď?,1989,1987,1991,0,Historie,Klíčová událost,adult,normal,2025-12-28 23:42:34,,0,cjryb1
4200,Jaký technologický gigant založil Jeff Bezos v roce 1994?,Google,Amazon,eBay,1,Byznys a ekonomika,Startup příběh,adult,normal,2025-12-28 23:42:34,,0,fmyd32
4201,Jaké je hlavní město Kanady?,Ottawa,Toronto,Montreal,0,Zeměpis,Hlavní město,adult,normal,2025-12-28 23:42:34,,0,noyse6
4202,Který fotbalový klub vyhrál jako první Ligu mistrů v jejím novém formátu 1992/93?,AC Milán,Olympique Marseille,FC Barcelona,1,Týmové sporty,Klub nebo tým,adult,normal,2025-12-28 23:42:34,,0,4cn1wz
4203,Kdo je držitelkou nejvíce Grammy v historii (32 cen)?,Beyoncé,Adele,Alison Krauss,0,Hudba,Ocenění Grammy,adult,normal,2025-12-28 23:42:34,,0,ustx90
4204,Na kterém okruhu se jezdí Velká cena Monaka F1?,Spa-Francorchamps,Monaco,Silverstone,1,Motorsport,Konkrétní okruh,adult,normal,2025-12-28 23:42:34,2025-12-29 09:15:12,1,-7eppp9
4205,Do kterého žánru patří román „1984“?,Historický román,Detektivka,Dystopie,2,Literatura,Literární žánr,adult,normal,2025-12-28 23:42:34,,0,-f7oomv
4206,Která zpěvačka nazpívala album „Like a Virgin“?,Madonna,Cyndi Lauper,Whitney Houston,0,Hudba,Zpěvák nebo zpěvačka,adult,normal,2025-12-28 23:42:34,,0,v91n3v
4207,Kam patří dílo „Pán prstenů“ podle žánru?,Science fiction,Magický realismus,Fantasy,2,Literatura,Literární žánr,adult,normal,2025-12-28 23:42:34,,0,-n0cjd
4208,Která kapela nahrála album „The Dark Side of the Moon“?,The Doors,Queen,Pink Floyd,2,Hudba,Kapela,adult,normal,2025-12-28 23:42:34,,0,-553so5
4209,Která hora je nejvyšší na světě?,Mount Everest,K2,Kangchenjanga,0,Zeměpis,Hora nebo pohoří,adult,normal,2025-12-28 23:43:40,,0,-y8zjtg
4210,Který klub vyhrál Ligu mistrů 2019?,Tottenham,FC Barcelona,Liverpool FC,2,Týmové sporty,Klub nebo tým,adult,normal,2025-12-28 23:43:40,,0,-qoi70g
4212,V jakém roce padl Berlínský mur?,1987,1989,1991,1,Historie,Konkrétní rok,adult,normal,2025-12-28 23:43:40,,0,1yjij8
4214,Kdo napsal klasické dílo 1984?,George Orwell,Ray Bradbury,Aldous Huxley,0,Literatura,Klasické dílo,adult,normal,2025-12-28 23:43:40,,0,-bnf1vn
4215,V jakém roce začala 1. světová válka?,1912,1914,1916,1,Historie,Konkrétní rok,adult,normal,2025-12-28 23:43:40,,0,g9iu2j
4216,Jaký je největší žijící savec?,Afrikánský slon,Kavkazský medvěd,Modrá velryba,2,Zvířata a příroda,Rekord největší,adult,normal,2025-12-28 23:43:40,,0,-4qz8ec
4217,Kde je umístěna Mona Lisa?,Louvre,Uffizi,Prado,0,Umění a architektura,Muzeum,adult,normal,2025-12-28 23:43:40,,0,-vlieki
4218,Který kanál spojuje Středozemní a Rudé moře?,Panamský kanál,Kিলský kanál,Suezský kanál,2,Zeměpis,Přírodní památka,adult,normal,2025-12-28 23:43:40,,0,hkw76f
4219,Kdo režíroval Pulp Fiction?,Quentin Tarantino,Francis Ford Coppola,Martin Scorsese,0,Film a seriály,Konkrétní film,adult,normal,2025-12-28 23:43:40,,0,wxxyx
4220,Který savec má nejdelší krk?,Žirafa,Hippopotam,Slon,0,Zvířata a příroda,Savci,adult,normal,2025-12-28 23:43:40,,0,h36p9q
4221,Mezi jakými zeměmi je nejdelší hranice?,Kanada-USA,Rusko-Čína,USA-Mexiko,0,Zeměpis,Hranice,adult,normal,2025-12-28 23:43:40,,0,r979so
4222,V jakém roce zkrachoval Lehman Brothers?,2010,2008,2006,1,Byznys a ekonomika,Krach nebo bankrot,adult,normal,2025-12-28 23:43:40,,0,g2z07a
4223,Jaký je největší mořský savec?,Kosmata velryba,Modrá velryba,Grónská velryba,1,Zvířata a příroda,Mořští živočichové,adult,normal,2025-12-28 23:50:03,,0,-w4j686
4224,Kolik Oscarů získal Titanic?,11,9,12,0,Film a seriály,Konkrétní film,adult,normal,2025-12-28 23:50:03,,0,-9ap4ru
4225,Jaké album má nejvíce prodaných kopií?,Back in Black,Dark Side,Thriller,2,Hudba,Rekord prodejů,adult,normal,2025-12-28 23:50:03,,0,unzcp
4226,Kdo založil Amazon?,Jeff Bezos,Mark Zuckerberg,Elon Musk,0,Byznys a ekonomika,Slavná firma,adult,normal,2025-12-28 23:50:03,,0,vj4p57
4227,Jaký je největší žijící pták?,Emu,Kondor,Struthio camelus,2,Zvířata a příroda,Ptáci,adult,normal,2025-12-28 23:50:03,,0,etj36h
4228,Kdy vyhynul dodo?,19. století,18. století,17. století,2,Zvířata a příroda,Vyhynulé druhy,adult,normal,2025-12-28 23:50:03,,0,-l21s11
